Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
tee,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",shirt,628,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:19:40-04:00
tee,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",shirt,628,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T12:56:16-04:00
products,clothingmadefromplant,"nclothingmadefromplant,clothing,plant",flower,626,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T01:08:56-04:00
shorts,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",cotton_shirts,625,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T01:13:47-04:00
hairdryer,itemfoundinroom,"yitemfoundinroom,bathroomitem,room",private_bathroom,599,anonymous-491d0a40-3fc8fb8d-21eb23ed,2012-07-19T13:42:03-04:00
hairdryer,itemfoundinroom,"yitemfoundinroom,bathroomitem,room",bathroom,415,anonymous-491d0a40-3fc8fb8d-21eb23ed,2012-07-19T13:42:04-04:00
sofa,itemfoundinroom,"nitemfoundinroom,item,room",area,281,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:11:37-04:00
spa_tub,itemfoundinroom,"yitemfoundinroom,item,room",bath,622,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:15:44-04:00
sleeper_sofa,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",area,622,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:16:45-04:00
size_sofa_bed,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",area,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:35:14-04:00
bed,furniturefoundinroom,"yroomcancontainfurniture,room,room",smoking_room,556,anonymous-491d0a40-3fc8fb8d-21eb23ed,2012-07-19T13:42:40-04:00
bed,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",porch,622,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:13:22-04:00
bed,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",front_room,622,anonymous-7013540c-25ecdff2-0f5cd718,2012-08-26T23:00:42-04:00
accent_chair,furniturefoundinroom,"yfurniturefoundinroom,furniture,room",living_room,623,anonymous-827302c6-aece2e36-0f5cd718,2012-08-30T00:38:13-04:00
world_clock,haswikipediaurl,"yhaswikipediaurl,wallitem,http",//en.wikipedia.org/wiki/World%20clock,623,anonymous-9a1ed7f5-602e08a5-a61c9c70,2012-08-30T09:34:59-04:00
black_suit,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shirt,628,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T00:55:30-04:00
black_suit,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shirt,628,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:57:35-04:00
bed,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",master,623,anonymous-12c765c5-9d0d1654-0f5cd718,2012-09-01T01:05:03-04:00
bed,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",master,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T00:37:41-04:00
headboard,furniturefoundinroom,"yfurniturefoundinroom,furniture,room",bedroom,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:20:54-04:00
ottoman,furniturefoundinroom,"yfurniturefoundinroom,furniture,room",living_room,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:29:50-04:00
sectional_sofa,furniturefoundinroom,"yfurniturefoundinroom,furniture,room",living_room,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T01:07:35-04:00
bed,furniturefoundinroom,"yfurniturefoundinroom,furniture,room",property,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T01:04:43-04:00
rugby_shirts,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",shirts,628,anonymous-b47e67e1-9c929e6f-858f2bed,2012-09-06T08:35:24-04:00
shirts,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",rugby_shirts,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:11:59-04:00
apron,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",shirt,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:26:08-04:00
size,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",guest_room,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:28:31-04:00
pants,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",polo_shirts,626,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:17:00-04:00
polo_shirts,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",pants,626,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T12:44:07-04:00
nesting_table,furniturefoundinroom,"nfurniturefoundinroom,furniture,room",living_room,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:09:18-04:00
sport_coat,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",pants,632,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:12:11-04:00
pulmonary_artery,arteryarisesfromartery,"narteryarisesfromartery,artery,artery",right_pulmonary_artery,665,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:14:32-04:00
jersey,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",pants,662,anonymous-aa329d60-30e548a4-0f5cd718,2012-10-28T01:54:53-04:00
jersey,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",pants,662,anonymous-0bb71fa4-b9b3454c-ad6e4c6f,2012-10-29T23:58:19-04:00
top,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",long_skirt,659,anonymous-df530768-c0d39f50-e1229e91,2012-10-29T03:30:55-04:00
top,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",long_skirt,659,anonymous-5c3928fc-c89c0f10-0f5cd718,2012-11-05T01:35:47-05:00
jersey,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",shorts,662,anonymous-aa484ee2-9b89f170-2843fab5,2012-10-29T22:25:11-04:00
jersey,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shorts,662,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T05:26:30-04:00
shorts,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shoes,650,anonymous-f7b3a7e4-1e4a5753-5cdc74ea,2012-10-29T22:34:40-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",bathroom,652,anonymous-8735bbe8-efceb50f-2843fab5,2012-10-29T23:31:49-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",adjacent_bathroom,652,anonymous-c3daa9db-463a895c-2304cbba,2012-10-30T09:27:03-04:00
green_peas,agriculturalproductcookedwithagriculturalproduct,"nagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",spices,622,anonymous-7013540c-25ecdff2-0f5cd718,2012-08-26T23:41:28-04:00
green_peas,agriculturalproductcookedwithagriculturalproduct,"nagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,vegetable",onions,622,anonymous-7013540c-25ecdff2-0f5cd718,2012-08-26T23:41:32-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",one_bathroom,652,anonymous-e4de27b1-a3350ee3-2daa61f6,2012-10-30T15:55:51-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",one_bathroom,652,anonymous-d90895e1-9ee79dc1-8e3714a9,2012-10-31T08:22:18-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",bathrooms,395,anonymous-110c3b2c-00557566-2843fab5,2012-10-31T16:05:23-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",large_bathrooms,652,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T04:58:57-04:00
jersey,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",tights,662,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T05:29:25-04:00
enemy_engaged_2,haswikipediaurl,"yhaswikipediaurl,software,http",//en.wikipedia.org/wiki/Enemy%20Engaged%202,646,anonymous-5fffb017-f474183c-987fd1d7,2012-11-04T05:52:52-05:00
arteries,arterycalledartery,"narterycalledartery,artery,artery",subclavian,655,anonymous-5c3928fc-c89c0f10-0f5cd718,2012-11-05T01:38:38-05:00
blood_sugar,foodcancausedisease,"yfoodcancausedisease,food,disease",diabetes,661,anonymous-5c3928fc-c89c0f10-0f5cd718,2012-11-05T01:38:47-05:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",luxury_bathroom,652,anonymous-7160c63a-8815103c-515e8fe9,2012-11-05T11:43:34-05:00
products,agriculturalproductincludingagriculturalproduct,"ninverseofagriculturalproductincludingagriculturalproduct,vegetable,vegetable",meal,601,anonymous-f285e8c2-ada6c78c-0f5cd718,2012-07-20T23:03:37-04:00
plants,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",sorghum,622,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:20:57-04:00
seasonings,agriculturalproductcookedwithagriculturalproduct,"yagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",chicken,623,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:14:28-04:00
fresh_herbs,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",parsley,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:17:51-04:00
herbs,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",parsley,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:30:53-04:00
spices,agriculturalproductcookedwithagriculturalproduct,"ninverseofagriculturalproductcookedwithagricultureproduct,agriculturalproduct,agriculturalproduct",green_peas,622,anonymous-7013540c-25ecdff2-0f5cd718,2012-08-26T23:41:37-04:00
substitutes,agriculturalproductincludingagriculturalproduct,"nagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",milk,571,anonymous-827302c6-aece2e36-0f5cd718,2012-08-30T00:38:29-04:00
whey,agriculturalproductcookedwithagriculturalproduct,"nagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",apples,628,anonymous-a33cbc46-e920b38b-0f5cd718,2012-09-06T00:05:42-04:00
cow,agriculturalproductcontainchemical,"nagriculturalproductcontainchemical,agriculturalproduct,chemical",calcium,625,anonymous-a33cbc46-e920b38b-0f5cd718,2012-09-06T00:15:50-04:00
seeds,agriculturalproductcontainchemical,"nagriculturalproductcontainchemical,agriculturalproduct,chemical",caffeine,628,anonymous-b47e67e1-9c929e6f-858f2bed,2012-09-06T08:32:11-04:00
allergies,agriculturalproductincludingagriculturalproduct,"nagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",milk,665,anonymous-22edd49b-317cffed-a1d26014,2012-09-11T14:02:19-04:00
stock,agriculturalproductcomingfromvertebrate,"nagriculturalproductcomingfromvertebrate,agriculturalproduct,vertebrate",cows,628,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:24:54-04:00
natural,fooddecreasestheriskofdisease,"yfooddecreasestheriskofdisease,food,disease",cancer,629,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T12:36:41-04:00
allergies,agriculturalproductincludingagriculturalproduct,"nagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",wheat,568,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T12:50:38-04:00
whey,agriculturalproductcookedwithagriculturalproduct,"nagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",sour_cream,628,anonymous-25628de8-0f00b332-0f5cd718,2012-09-12T13:08:38-04:00
silk,agriculturalproductcamefromcountry,"yagriculturalproductcamefromcountry,agriculturalproduct,country",nepal,629,anonymous-8a1eec79-43f95efe-3692a0bb,2012-09-15T12:38:17-04:00
dress,clothingmadefromplant,"ninverseofclothingmadefromplant,plant,plant",flower,601,anonymous-cb340fc8-a09a84c5-fd71b466,2012-07-23T20:31:35-04:00
dresses,clothingmadefromplant,"ninverseofclothingmadefromplant,plant,plant",flower,601,anonymous-cb340fc8-a09a84c5-fd71b466,2012-07-23T20:31:37-04:00
sweaters,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",pants,614,anonymous-e7e77bf0-37b1dbee-c7b248db,2012-07-25T10:21:35-04:00
shirt,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",linen_pants,620,anonymous-5ac0da91-b24e5d0d-91db15db,2012-08-13T02:48:53-04:00
shirt,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",tuxedo,617,anonymous-7a4d9761-c5f20109-8d3363c3,2012-08-14T07:30:33-04:00
robes,clothingmadefromplant,"nclothingmadefromplant,clothing,plant",bamboo,622,anonymous-7a4d9761-c5f20109-8d3363c3,2012-08-14T07:31:18-04:00
robes,clothingmadefromplant,"nclothingmadefromplant,clothing,plant",bamboo,622,anonymous-7013540c-4c82a21a-0f5cd718,2012-08-26T21:19:34-04:00
shirt,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",bermuda_shorts,620,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:10:12-04:00
golf_shirts,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shirts,620,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:12:10-04:00
tops,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",sleeve,514,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:37:00-04:00
clothes,clothingmadefromplant,"nclothingmadefromplant,clothing,plant",bamboo,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:10:57-04:00
shoes,clothingmadefromplant,"nclothingmadefromplant,clothing,plant",bamboo,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:12:17-04:00
long_sleeves,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shirts,625,anonymous-c60437a3-7a6bb9b8-07cb23fd,2012-08-28T10:34:13-04:00
long_sleeves,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",shirts,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:13:31-04:00
t_shirts,clothingmadefromplant,"nclothingmadefromplant,clothing,plant",bamboo,622,anonymous-8d8ca5e7-0f92bb15-0f5cd718,2012-08-29T01:40:07-04:00
dresses,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",tops,625,anonymous-86eddcff-8aa63eb5-0f5cd718,2012-08-30T11:31:06-04:00
dresses,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",tops,625,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:29:15-04:00
sweat_shirts,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shirts,628,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-01T20:19:13-04:00
bombs,weaponmadeincountry,"yweaponmadeincountry,weapon,country",u_s,665,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:10:59-04:00
devices,weaponmadeincountry,"nweaponmadeincountry,weapon,country",pakistan,658,anonymous-5880a384-bd6dcbe2-07cb23fd,2012-08-30T05:30:19-04:00
technologies,weaponmadeincountry,"nweaponmadeincountry,weapon,country",iran,628,anonymous-2e2704b3-8abc52c7-7dbdd8c5,2012-09-10T20:33:25-04:00
bombs,weaponmadeincountry,"yhaswife,person,female",pakistan,658,anonymous-bb5b9101-578a3219-e31bf044,2012-09-12T14:13:59-04:00
potato_soup,agriculturalproductcookedwithagriculturalproduct,"yagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",onions,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:00:29-04:00
medicines,agriculturalproductcomingfromvertebrate,"nagriculturalproductcomingfromvertebrate,agriculturalproduct,vertebrate",animals,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:56:55-04:00
red_shirt,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",shorts,632,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:04:42-04:00
shirt,clothingtogowithclothing,"nclothingtogowithclothing,clothing,clothing",pencil_skirt,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:14:45-04:00
nuclear_bombs,weaponmadeincountry,"yweaponmadeincountry,weapon,country",iran,641,anonymous-d9278e3e-ba6f36df-0f5cd718,2012-09-30T14:14:52-04:00
weapons,weaponmadeincountry,"nweaponmadeincountry,weapon,country",dprk,652,anonymous-bbf737f4-5497bf9f-506fcc96,2012-10-30T03:55:43-04:00
products,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",oat,619,anonymous-90709515-348688ba-0f5cd718,2012-08-19T16:09:02-04:00
products,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",salt,622,anonymous-879b150b-72cc26fc-0f5cd718,2012-08-22T01:17:25-04:00
products,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",barley,622,anonymous-e9f72a31-3afd7b16-0f5cd718,2012-08-24T01:18:49-04:00
egg_masses,agriculturalproductcomingfromvertebrate,"nagriculturalproductcomingfromvertebrate,agriculturalproduct,vertebrate",females,623,anonymous-3ed3d9da-84e61946-0f5cd718,2012-09-02T01:17:39-04:00
brown_sugar,agriculturalproductcookedwithagriculturalproduct,"nagriculturalproductcookedwithagriculturalproduct,agriculturalproduct,agriculturalproduct",chicken,628,anonymous-fb7e332b-d285565f-0f5cd718,2012-09-09T12:22:39-04:00
products,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",cocoa,626,anonymous-fb004596-16210b6f-f9d0cc66,2012-09-10T15:01:08-04:00
products,agriculturalproductincludingagriculturalproduct,"yagriculturalproductincludingagriculturalproduct,agriculturalproduct,agriculturalproduct",citrus_fruits,629,anonymous-fa81e8b3-866c7c0e-0f5cd718,2012-09-11T23:45:34-04:00
products,agriculturalproductincludingagriculturalproduct,"ninverseofagriculturalproductincludingagriculturalproduct,food,food",margarine,557,anonymous-139c6b5f-fa33e2de-db2008d1,2012-10-24T08:41:26-04:00
products,agriculturalproductincludingagriculturalproduct,"yinverseofagriculturalproductincludingagriculturalproduct,food,food",margarine,557,anonymous-436d2b27-409a195d-fd71b466,2012-10-25T11:26:29-04:00
bows,weaponmadeincountry,"yweaponmadeincountry,weapon,country",brazil,665,anonymous-4755900a-6f411b7f-3e0a6dd9,2012-11-01T05:30:22-04:00
sweat_shirt,clothingtogowithclothing,"yclothingtogowithclothing,clothing,clothing",pants,653,anonymous-6d212eca-206c4d23-2843fab5,2012-11-01T11:55:02-04:00
shower,itemfoundinroom,"yitemfoundinroom,item,room",master_bath,652,anonymous-dedc9b7b-3accf784-a918d6dd,2012-11-05T15:33:04-05:00
workers,professionistypeofprofession,"nprofessionistypeofprofession,profession,profession",doctor,655,anonymous-6f56db7e-29d75c58-4601b889,2012-11-08T08:11:06-05:00
martin_luther_king_jr__,writerwasbornincity,"ywriterwasbornincity,person,city",memphis,665,anonymous-21b904cd-4a4aea52-26c2da2c,2012-11-10T16:34:59-05:00
colt_45,haswikipediaurl,"nhaswikipediaurl,weapon,http",//en.wikipedia.org/wiki/Colt%2045%20(malt%20liquor),640,anonymous-21b904cd-4a4aea52-26c2da2c,2012-11-10T16:38:31-05:00
colt_45,haswikipediaurl,"-haswikipediaurl,weapon,url",//en.wikipedia.org/wiki/Colt%2045%20(malt%20liquor),640,bkisiel,2012-11-26T15:27:52-05:00
alfalfa,agriculturalproducttoattractinsect,"yagriculturalproducttoattractinsect,grain,insect",honey_bees,557,anonymous-9f089a7b-6365b943-c7b248db,2012-11-11T10:48:53-05:00
crops,agriculturalproductincludingagriculturalproduct,"yinverseofagriculturalproductincludingagriculturalproduct,grain,grain",alfalfa,601,anonymous-9f089a7b-6365b943-c7b248db,2012-11-11T10:48:54-05:00
breast_milk,beveragecontainsprotein,"yinverseofbeveragecontainsprotein,protein,protein",proteins,601,anonymous-fbe6ae89-e10f17cb-26c2da2c,2012-11-11T19:41:05-05:00
dairy_foods,beveragecontainsprotein,"yinverseofbeveragecontainsprotein,protein,protein",proteins,631,anonymous-fbe6ae89-e10f17cb-26c2da2c,2012-11-11T19:41:08-05:00
juice,beveragecontainsprotein,"ninverseofbeveragecontainsprotein,protein,protein",proteins,601,anonymous-fbe6ae89-e10f17cb-26c2da2c,2012-11-11T19:41:10-05:00
