"Entity"	"Relation"	"Action"	"Value"	"Iteration of Promotion"	"Action Source"	"Action Date"
"bonaparte_restaurant"	"generalizations"	"yrestaurant"	"restaurant"	"140"	"anonymous-0316077b-8c778af9-38fdb10f"	"2011-06-30T08:18:49-04:00"
"poison_dart_frogs"	"generalizations"	"yamphibian"	"amphibian"	"0"	"anonymous-9ebd96aa-002b3289-9deeeede"	"2011-06-30T09:18:39-04:00"
"etching"	"generalizations"	"yvisualartform"	"visualartform"	"0"	"anonymous-9ebd96aa-002b3289-9deeeede"	"2011-06-30T09:18:56-04:00"
"salisbury_steak_recipe"	"generalizations"	"yrecipe"	"recipe"	"322"	"anonymous-8d25194e-6745afd4-2439bfcb"	"2011-06-30T13:14:51-04:00"
"harold_washington"	"generalizations"	"ypoliticianus"	"politicianus"	"321"	"anonymous-8d25194e-6745afd4-2439bfcb"	"2011-06-30T13:14:53-04:00"
"empocers"	"generalizations"	"ycardgame"	"cardgame"	"323"	"anonymous-8d25194e-6745afd4-2439bfcb"	"2011-06-30T13:14:54-04:00"
"african_american_english"	"generalizations"	"nethnicgroup"	"ethnicgroup"	"232"	"anonymous-16201960-455479b2-bebf2154"	"2011-06-30T14:16:04-04:00"
"world_rally_championship"	"generalizations"	"ysport"	"sport"	"174"	"anonymous-7ed8f010-80e9b932-23e4efbd"	"2011-06-30T19:50:29-04:00"
"red_ale"	"generalizations"	"ybeverage"	"beverage"	"323"	"anonymous-0ad3a457-088ba332-ff23f952"	"2011-06-30T23:50:58-04:00"
"the_rest_of_her_life"	"generalizations"	"ybook"	"book"	"322"	"anonymous-0ad3a457-088ba332-ff23f952"	"2011-06-30T23:51:04-04:00"
"mount_olive_church"	"generalizations"	"nreligion"	"religion"	"325"	"anonymous-9e940777-1ea34a2f-d89d0454"	"2011-07-01T15:06:34-04:00"
"aid_provision"	"generalizations"	"nmlconference"	"mlconference"	"325"	"anonymous-d9dd1ba9-1691cf98-f34a6ec1"	"2011-07-01T22:25:57-04:00"
"muscle_pain"	"generalizations"	"nmuscle"	"muscle"	"323"	"anonymous-df0020a9-831d908a-04c2dcdd"	"2011-07-01T22:45:08-04:00"
"cadium"	"generalizations"	"ychemical"	"chemical"	"323"	"anonymous-df0020a9-831d908a-04c2dcdd"	"2011-07-01T22:45:42-04:00"
"capitol"	"generalizations"	"yrecordlabel"	"recordlabel"	"326"	"anonymous-df0020a9-831d908a-04c2dcdd"	"2011-07-01T22:46:02-04:00"
"reals"	"generalizations"	"ncurrency"	"currency"	"238"	"anonymous-67c6487c-e56bfc17-519dd89e"	"2011-07-02T00:02:24-04:00"
"initial_shipping_costs"	"generalizations"	"nphysicalaction"	"physicalaction"	"326"	"anonymous-b7841ff2-f681cff6-23e4efbd"	"2011-07-02T00:02:56-04:00"
"died_sept_1"	"generalizations"	"ndate"	"date"	"323"	"anonymous-b7841ff2-f681cff6-23e4efbd"	"2011-07-02T00:04:05-04:00"
"rubens_barrichello"	"generalizations"	"yathlete"	"athlete"	"216"	"anonymous-2be01f09-7ccb3359-f967ca61"	"2011-07-02T18:06:20-04:00"
"ayrton_senna"	"generalizations"	"npersonasia"	"personasia"	"268"	"anonymous-2be01f09-7ccb3359-f967ca61"	"2011-07-02T18:07:20-04:00"
"convention_rooms"	"generalizations"	"yroom"	"room"	"325"	"anonymous-d64be936-f907636b-2439bfcb"	"2011-07-02T23:10:48-04:00"
"planet_hollywood_casino_grand_opening"	"generalizations"	"nplanet"	"planet"	"328"	"anonymous-d64be936-f907636b-2439bfcb"	"2011-07-02T23:11:34-04:00"
"development_conference"	"generalizations"	"nnondiseasecondition"	"nondiseasecondition"	"328"	"anonymous-c5675f38-c190493d-d72b1bef"	"2011-07-03T16:34:38-04:00"
"development_conference"	"generalizations"	"nnondiseasecondition"	"nondiseasecondition"	"328"	"anonymous-7b2e95e1-5bd20d80-9060cc53"	"2011-07-04T10:21:53-04:00"
"recipe_hazelnut"	"generalizations"	"nnut"	"nut"	"328"	"anonymous-d589d284-2c1f364f-29bc9154"	"2011-07-03T16:56:33-04:00"
"team_fortess_2"	"generalizations"	"yvideogame"	"videogame"	"280"	"anonymous-72f77752-b183d2fb-329cac28"	"2011-07-03T20:46:50-04:00"
"chocolate_muffins_with_white_chocolate_chunks"	"generalizations"	"ybakedgood"	"bakedgood"	"274"	"anonymous-9520aa45-ff1a30b7-4a88a485"	"2011-07-03T20:55:33-04:00"
"evil_zone"	"generalizations"	"ysoftware"	"software"	"329"	"anonymous-0d4701c2-7263a462-329cac28"	"2011-07-04T07:16:11-04:00"
"doom"	"generalizations"	"yvideogame"	"videogame"	"120"	"anonymous-0d4701c2-7263a462-329cac28"	"2011-07-04T07:16:41-04:00"
"n160_million_dollars"	"generalizations"	"ycurrency"	"currency"	"331"	"anonymous-4edc4a79-700af7ac-fd71b466"	"2011-07-04T07:43:45-04:00"
"dollar_businesses"	"generalizations"	"ncurrency"	"currency"	"331"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:25:21-04:00"
"web"	"agentcompeteswithagent"	"nagentcompeteswithagent,agent,agent"	"yahoo"	"327"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:26:05-04:00"
"yahoo"	"competeswith"	"ncompeteswith,company,company"	"skype"	"327"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:26:06-04:00"
"life"	"atdate"	"natdate,everypromotedthing,date"	"n2007"	"326"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:26:14-04:00"
"rolling_garment_racks"	"generalizations"	"yhouseholditem"	"householditem"	"328"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:26:30-04:00"
"royal_bank"	"generalizations"	"ybank"	"bank"	"326"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:26:41-04:00"
"indonesia"	"countryalsoknownas"	"ncountryalsoknownas,country,country"	"china"	"330"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:27:26-04:00"
"executive_director"	"synonymfor"	"nsynonymfor,everypromotedthing,everypromotedthing"	"board"	"328"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:27:41-04:00"
"apple"	"producesproduct"	"yproducesproduct,company,product"	"pc"	"328"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:29:13-04:00"
"calcium_disodium_edathamil"	"generalizations"	"ychemical"	"chemical"	"331"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:29:28-04:00"
"egg_shaped_fruits"	"generalizations"	"nnut"	"nut"	"328"	"anonymous-5af108ae-47a955c1-562480df"	"2011-07-04T08:29:34-04:00"
"horse"	"generalizations"	"yanimal"	"animal"	"302"	"anonymous-ab4be291-07a46d53-d4d8b5d3"	"2011-07-04T08:40:34-04:00"
"horse"	"animalistypeofanimal"	"yanimalistypeofanimal,amphibian,mammal"	"animals"	"301"	"anonymous-ab4be291-07a46d53-d4d8b5d3"	"2011-07-04T08:40:39-04:00"
"horse"	"animalistypeofanimal"	"nanimalistypeofanimal,amphibian,insect"	"animals"	"301"	"anonymous-ab4be291-07a46d53-d4d8b5d3"	"2011-07-04T08:40:40-04:00"
"horse"	"animalistypeofanimal"	"nanimalistypeofanimal,amphibian,bird"	"animals"	"301"	"anonymous-ab4be291-07a46d53-d4d8b5d3"	"2011-07-04T08:40:41-04:00"
"horse"	"animalistypeofanimal"	"nanimalistypeofanimal,amphibian,arachnid"	"animals"	"301"	"anonymous-ab4be291-07a46d53-d4d8b5d3"	"2011-07-04T08:40:42-04:00"
"cathedral_city_fraud"	"generalizations"	"nplaceofworship"	"placeofworship"	"329"	"anonymous-a3adfc04-b86b6df1-f967ca61"	"2011-07-04T13:50:02-04:00"
